Date,SP500,Div,Earning,CPI,Rate10y,cpiTR,eqTR,bondTR
1907-05-15,8.1,0.4167,0.7183,9.134004959,0.037366666666666666,1.0212810273399064,0.9697220787533659,1.0017093054223525
1907-06-15,7.84,0.42,0.71,9.229089256,0.03753333333333333,1.0104099239519582,0.9723655202821869,1.001724280631976
1907-07-15,8.14,0.4233,0.7017,9.229089256,0.0377,1.0,1.0425988442059873,1.0017392546738697
1907-08-15,7.53,0.4267,0.6933,9.229089256,0.037866666666666667,1.0,0.9297836472836473,1.0017542275494646
1907-09-15,7.45,0.43,0.685,9.229089256,0.038033333333333336,1.0,0.9941856734137277,1.001769199260189
1907-10-15,6.64,0.4333,0.6767,9.324254545,0.0382,1.0103114496306482,0.896713169793267,1.0017841698074696
1907-11-15,6.25,0.4367,0.6683,8.94367438,0.03836666666666667,0.9591838507664849,0.9470877269076305,1.0017991391927314
1907-12-15,6.57,0.44,0.66,8.753424793,0.03853333333333333,0.9787280284459553,1.0567809233891428,1.0018141074173974
1908-01-15,6.85,0.4367,0.6533,8.658259504,0.0387,0.9891282222386714,1.0479306124943062,1.0018290744828882
1908-02-15,6.6,0.4333,0.6467,8.563094215,0.038608333333333335,0.9890087275674706,0.9689746092309961,1.003985446215095
1908-03-15,6.87,0.43,0.64,8.563094215,0.038516666666666664,1.0,1.046125005513652,1.00397813358853
1908-04-15,7.24,0.4267,0.6333,8.658259504,0.038425,1.011113423093407,1.0587687228079488,1.0039708211548464
1908-05-15,7.63,0.4233,0.6267,8.658259504,0.03833333333333333,1.0,1.0584906012179316,1.003963508914174
1908-06-15,7.64,0.42,0.62,8.658259504,0.03824166666666666,1.0,1.0058917678219759,1.0039561968666433
1908-07-15,7.92,0.4167,0.6133,8.753424793,0.038149999999999996,1.0109912724325294,1.0410336843566557,1.003948885012384
1908-08-15,8.26,0.4133,0.6067,8.753424793,0.03805833333333333,1.0,1.0470989862303421,1.003941573351527
1908-09-15,8.17,0.41,0.6,8.753424793,0.03796666666666666,1.0,0.9932860827670279,1.003934261884202
1908-10-15,8.27,0.4067,0.5933,8.848509091,0.037875,1.010862525268514,1.016338047989691,1.00392695061054
1908-11-15,8.83,0.4033,0.5867,8.94367438,0.03778333333333333,1.0107549518253638,1.0715207844624812,1.0039196395306713
1908-12-15,9.03,0.4,0.58,9.038839669,0.03769166666666667,1.0106405136140477,1.0263414556653778,1.003912328644727
1909-01-15,9.06,0.4033,0.595,8.94367438,0.037599999999999995,0.9894715148752573,1.0070317882017021,1.0039050179528373
1909-02-15,8.8,0.4067,0.61,9.038839669,0.037725,1.0106405136140477,0.9751537540136465,1.0020920630096442
1909-03-15,8.92,0.41,0.625,9.038839669,0.037849999999999995,1.0,1.017466707433075,1.0021030894024276
1909-04-15,9.32,0.4133,0.64,9.229089256,0.037975,1.0210480099179642,1.048538507124207,1.002114115303721
1909-05-15,9.63,0.4167,0.655,9.324254545,0.038099999999999995,1.0103114496306482,1.0368677215782225,1.0021251407139762
1909-06-15,9.8,0.42,0.67,9.419419835,0.038224999999999995,1.0102062089297026,1.021224595757306,1.0021361656336438
1909-07-15,9.94,0.4233,0.685,9.419419835,0.03835,1.0,1.0178345070422534,1.0021471900631749
1909-08-15,10.18,0.4267,0.7,9.514585124,0.038474999999999995,1.0101030945288576,1.027637829267682,1.0021582140030199
1909-09-15,10.19,0.43,0.715,9.609669421,0.0386,1.0099935305387258,1.004498837734646,1.002169237453628
1909-10-15,10.23,0.4333,0.73,9.8,0.038724999999999996,1.0198061526012614,1.0074550684277963,1.002180260415449
1909-11-15,10.18,0.4367,0.745,9.895165289,0.038849999999999996,1.0097107437755102,0.99868723437557,1.0021912828889314
1909-12-15,10.3,0.44,0.76,9.990330579,0.038975,1.0096173522342058,1.0153476898036,1.0022023048745239
1910-01-15,10.08,0.4425,0.7575,9.895165289,0.0391,0.9904742601611161,0.9822990108260131,1.0022133263726747
1910-02-15,9.72,0.445,0.755,9.895165289,0.03915833333333334,1.0,0.9681008720360572,1.0027756561705394
1910-03-15,9.96,0.4475,0.7525,10.08541488,0.03921666666666667,1.0192265197643027,1.0284355012643167,1.0027806488732476
1910-04-15,9.72,0.45,0.75,10.18058017,0.039275,1.009435932099206,0.9797616391491893,1.0027856415265053
1910-05-15,9.56,0.4525,0.7475,9.990330579,0.03933333333333334,0.9813125000910434,0.9874834809821443,1.0027906341303334
1910-06-15,9.1,0.455,0.745,9.895165289,0.039391666666666665,0.9904742601611161,0.9560495118549511,1.0027956266847533
1910-07-15,8.64,0.4575,0.7425,9.895165289,0.039450000000000006,1.0,0.9538631651912902,1.002800619189786
1910-08-15,8.85,0.46,0.74,9.8,0.03950833333333334,0.9903826478668538,1.0286370056497174,1.0028056116454531
1910-09-15,8.91,0.4625,0.7375,9.704834711,0.03956666666666667,0.9902892562244897,1.0111053250648356,1.0028106040517752
1910-10-15,9.32,0.465,0.735,9.419419835,0.039625,0.9705904444022632,1.050173438004268,1.0028155964087735
1910-11-15,9.31,0.4675,0.7325,9.229089256,0.039683333333333334,0.9797938108361215,1.0031116071908772,1.0028205887164696
1910-12-15,9.05,0.47,0.73,9.229089256,0.03974166666666667,1.0,0.9764008482136676,1.002825580974884
1911-01-15,9.27,0.47,0.7183,9.229089256,0.0398,1.0,1.0285344911504863,1.0028305731840383
1911-02-15,9.43,0.47,0.7067,8.94367438,0.039825,0.9690744267301947,1.0214133895243553,1.0031104482945028
1911-03-15,9.32,0.47,0.695,9.038839669,0.03985,1.0106405136140477,0.9925375327880914,1.0031125556967326
1911-04-15,9.28,0.47,0.6833,8.753424793,0.039875,0.9684235049572933,0.9999287004834492,1.0031146630950882
1911-05-15,9.48,0.47,0.6717,8.753424793,0.039900000000000005,1.0,1.0256832290605753,1.0031167704895698
1911-06-15,9.67,0.47,0.66,8.753424793,0.039924999999999995,1.0,1.024092521566112,1.0031188778801783
1911-07-15,9.63,0.47,0.6483,8.848509091,0.03995,1.010862525268514,0.9999306466098453,1.0031209852669145
1911-08-15,9.17,0.47,0.6367,9.134004959,0.039975000000000004,1.0322648555891052,0.9565037805567161,1.0031230926497787
1911-09-15,8.67,0.47,0.625,9.229089256,0.04,1.0104099239519582,0.9499918662271075,1.0031252000287723
1911-10-15,8.72,0.47,0.6133,9.229089256,0.040025,1.0,1.0102586029014953,1.0031273074038956
1911-11-15,9.07,0.47,0.6017,9.134004959,0.04005,0.9896973260998442,1.0444558800225225,1.0031294147751488
1911-12-15,9.11,0.47,0.59,9.038839669,0.040075,0.9895812088533813,1.0087094481229257,1.0031315221425336
1912-01-15,9.12,0.4708,0.5992,9.134004959,0.0401,1.0105284852353764,1.0053995954256296,1.0031336295060502
1912-02-15,9.04,0.4717,0.6083,9.229089256,0.04046666666666667,1.0104099239519582,0.9955763371370905,1.0003261731812674
1912-03-15,9.3,0.4725,0.6175,9.419419835,0.04083333333333333,1.0206228993696493,1.0329949329146446,1.0003618792160902
1912-04-15,9.59,0.4733,0.6267,9.704834711,0.0412,1.0303006852863141,1.0352955868007667,1.0003975731148111
1912-05-15,9.58,0.4742,0.6358,9.704834711,0.04156666666666666,1.0,1.0030821601456517,1.0004332549100532
1912-06-15,9.58,0.475,0.645,9.609669421,0.041933333333333336,0.9901940328883567,1.0041318719554628,1.000468924634344
1912-07-15,9.59,0.4758,0.6542,9.609669421,0.042300000000000004,1.0,1.0051783564560335,1.000504582320118
1912-08-15,9.81,0.4767,0.6633,9.704834711,0.042666666666666665,1.0099030763526615,1.026990002434153,1.0005402279997164
1912-09-15,9.86,0.4775,0.6725,9.8,0.04303333333333334,1.009805967008602,1.0091325059497593,1.0005758617053864
1912-10-15,9.84,0.4783,0.6817,9.8,0.0434,1.0,1.0020222460655135,1.0006114834692823
1912-11-15,9.73,0.4792,0.6908,9.8,0.04376666666666667,1.0,0.9929252834666066,1.0006470933234655
1912-12-15,9.38,0.48,0.7,9.704834711,0.04413333333333333,0.9902892562244897,0.9682931693025111,1.0006826912999054
1913-01-15,9.3,0.48,0.6942,9.8,0.044500000000000005,1.009805967008602,0.9957722906206296,1.0007182774304784
1913-02-15,8.97,0.48,0.6883,9.8,0.04425833333333333,1.0,0.9689754378393929,1.005661097517554
1913-03-15,8.8,0.48,0.6825,9.8,0.044016666666666676,1.0,0.9855933921151312,1.0056431464270081
1913-04-15,8.79,0.48,0.6767,9.8,0.043775,1.0,1.0034142620746715,1.0056251987309481
1913-05-15,8.55,0.48,0.6708,9.7,0.043533333333333334,0.9897959183673468,0.9773746083068879,1.0056072544353918
1913-06-15,8.12,0.48,0.665,9.8,0.04329166666666667,1.0103092783505156,0.9546337107135654,1.0055893135463678
1913-07-15,8.23,0.48,0.6592,9.9,0.04305,1.010204081632653,1.018407065344259,1.0055713760699176
1913-08-15,8.45,0.48,0.6533,9.9,0.04280833333333334,1.0,1.0314651980415135,1.0055534420120935
1913-09-15,8.53,0.48,0.6475,10.0,0.04256666666666667,1.0101010101010102,1.0141567873915245,1.005535511378959
1913-10-15,8.26,0.48,0.6417,10.0,0.042325,1.0,0.9731896255631031,1.0055175841765895
1913-11-15,8.05,0.48,0.6358,10.1,0.04208333333333334,1.01,0.9795452152858196,1.0054996604110726
1913-12-15,8.04,0.48,0.63,10.0,0.04184166666666667,0.9900990099009901,1.0037328883532646,1.0054817400885063
1914-01-15,8.37,0.475,0.6208,10.0,0.0416,1.0,1.0457739676765516,1.0054638232150013
1914-02-15,8.48,0.47,0.6117,9.9,0.04166666666666667,0.99,1.017760885124321,1.0029214516749874
1914-03-15,8.32,0.465,0.6025,9.9,0.04173333333333334,1.0,0.985789527394775,1.0029271763482803
1914-04-15,8.12,0.46,0.5933,9.8,0.0418,0.98989898989899,0.9806823923203232,1.0029329009491093
1914-05-15,8.17,0.455,0.5842,9.9,0.04186666666666666,1.010204081632653,1.0107985983402774,1.0029386254775097
1914-06-15,8.13,0.45,0.575,9.9,0.041933333333333336,1.0,0.999716585293148,1.002944349933517
1914-07-15,7.68,0.445,0.5658,10.0,0.042,1.0101010101010102,0.9494780055222426,1.0029500743171667
1914-08-15,7.68,0.44,0.5567,10.2,0.04206666666666667,1.02,1.0047743055555556,1.0029557986284943
1914-09-15,7.68,0.435,0.5475,10.2,0.04213333333333333,1.0,1.0047200520833333,1.0029615228675348
1914-10-15,7.68,0.43,0.5383,10.1,0.04220000000000001,0.9901960784313726,1.0046657986111112,1.0029672470343234
1914-11-15,7.68,0.425,0.5292,10.2,0.04226666666666667,1.00990099009901,1.0046115451388888,1.0029729711288962
1914-12-15,7.35,0.42,0.52,10.1,0.042333333333333334,0.9901960784313726,0.9617931547619047,1.0029786951512878
1915-01-15,7.48,0.4208,0.55,10.1,0.0424,1.0,1.0223751318709302,1.0029844191015338
1915-02-15,7.38,0.4217,0.58,10.0,0.04224166666666667,0.9900990099009901,0.9913927594935485,1.0048247603205065
1915-03-15,7.57,0.4225,0.61,9.9,0.04208333333333334,0.99,1.0303962922390122,1.004812516974304
1915-04-15,8.14,0.4233,0.64,10.0,0.041925,1.0101010101010102,1.0796307639752158,1.0048002745963744
1915-05-15,7.95,0.4242,0.67,10.1,0.04176666666666667,1.01,0.9811050175389797,1.0047880331878425
1915-06-15,8.04,0.425,0.7,10.1,0.04160833333333333,1.0,1.0157258127600985,1.0047757927498353
1915-07-15,8.01,0.4258,0.73,10.1,0.041449999999999994,1.0,1.0006985360339378,1.0047635532834813
1915-08-15,8.35,0.4267,0.76,10.1,0.041291666666666664,1.0,1.0467054243572778,1.00475131478991
1915-09-15,8.66,0.4275,0.79,10.1,0.041133333333333334,1.0,1.041239489842486,1.0047390772702525
1915-10-15,9.14,0.4283,0.82,10.2,0.040975000000000004,1.00990099009901,1.0593322480851286,1.0047268407256416
1915-11-15,9.46,0.4292,0.85,10.3,0.04081666666666667,1.0098039215686276,1.0387917724905666,1.0047146051572111
1915-12-15,9.48,0.43,0.88,10.3,0.04065833333333333,1.0,1.0058940523872817,1.0047023705660962
1916-01-15,9.33,0.4408,0.9342,10.4,0.0405,1.0097087378640777,0.9881143355900163,1.004690136953434
1916-02-15,9.2,0.4517,0.9883,10.4,0.04064999999999999,1.0,0.9901579378116407,1.002142443157255
1916-03-15,9.17,0.4625,1.042,10.5,0.0408,1.0096153846153846,1.000942147519479,1.0021558047015529
1916-04-15,9.07,0.4733,1.097,10.6,0.04095,1.0095238095238095,0.9934434596700729,1.0021691654147675
1916-05-15,9.27,0.4842,1.151,10.7,0.0411,1.0094339622641508,1.0264034674573526,1.002182525297813
1916-06-15,9.36,0.495,1.205,10.8,0.04125,1.0093457943925235,1.014115789146129,1.002195884351603
1916-07-15,9.23,0.5058,1.259,10.8,0.041400000000000006,1.0,0.9906777416636573,1.0022092425770504
1916-08-15,9.3,0.5167,1.313,10.9,0.041550000000000004,1.0092592592592593,1.0122138936458562,1.0022225999750665
1916-09-15,9.68,0.5275,1.368,11.1,0.0417,1.018348623853211,1.0454013651915044,1.0022359565465615
1916-10-15,9.98,0.5383,1.422,11.3,0.041850000000000005,1.018018018018018,1.035486558516482,1.002249312292445
1916-11-15,10.21,0.5492,1.476,11.5,0.042,1.0176991150442478,1.027528625648293,1.0022626672136252
1916-12-15,9.8,0.56,1.53,11.6,0.04215,1.008695652173913,0.9646051956531878,1.0022760213110091
1917-01-15,9.57,0.5708,1.509,11.7,0.042300000000000004,1.0086206896551724,0.9815010058359811,1.0022893745855028
1917-02-15,9.03,0.5817,1.488,12.0,0.04258333333333333,1.0256410256410258,0.9489418847658623,1.0012176921591276
1917-03-15,9.31,0.5925,1.468,12.0,0.04286666666666667,1.0,1.036311189102324,1.001244337906366
1917-04-15,9.17,0.6033,1.447,12.6,0.043150000000000015,1.05,0.9904449578143831,1.0012709781369187
1917-05-15,8.86,0.6142,1.426,12.8,0.04343333333333334,1.015873015873016,0.9719710111570347,1.0012976128622355
1917-06-15,9.04,0.625,1.405,13.0,0.04371666666666667,1.015625,1.0260774577665022,1.0013242420937407
1917-07-15,8.79,0.6358,1.384,12.8,0.044000000000000004,0.9846153846153847,0.9783728157164383,1.0013508658428334
1917-08-15,8.53,0.6467,1.363,13.0,0.044283333333333334,1.015625,0.9767388304945271,1.001377484120887
1917-09-15,8.12,0.6575,1.343,13.3,0.04456666666666667,1.0230769230769232,0.9586820915555452,1.0014040969392493
1917-10-15,7.68,0.6683,1.322,13.5,0.04485,1.0150375939849623,0.9530643269789957,1.0014307043092436
1917-11-15,7.04,0.6792,1.301,13.5,0.04513333333333334,1.0,0.9247064393939395,1.0014573062421672
1917-12-15,6.8,0.69,1.28,13.7,0.04541666666666667,1.0148148148148148,0.974364973262032,1.0014839027492928
1918-01-15,7.21,0.68,1.256,14.0,0.045700000000000005,1.0218978102189782,1.068153572108455,1.0015104938418673
1918-02-15,7.43,0.67,1.232,14.1,0.04564166666666667,1.0071428571428571,1.0380277566736296,1.004276683046484
1918-03-15,7.28,0.66,1.208,14.0,0.04558333333333334,0.9929078014184397,0.9873665197521188,1.0042719482056244
1918-04-15,7.21,0.65,1.183,14.2,0.045525,1.0142857142857142,0.9978973292080088,1.004267213411959
1918-05-15,7.44,0.64,1.159,14.5,0.04546666666666667,1.0211267605633803,1.0390685974776173,1.0042624786655083
1918-06-15,7.45,0.63,1.135,14.7,0.045408333333333335,1.013793103448276,1.008391065887277,1.004257743966292
1918-07-15,7.51,0.62,1.111,15.1,0.04535,1.0272108843537415,1.0149334072094776,1.004253009314331
1918-08-15,7.58,0.61,1.087,15.4,0.04529166666666667,1.0198675496688743,1.0160271499624658,1.0042482747096446
1918-09-15,7.54,0.6,1.063,15.7,0.045233333333333334,1.0194805194805194,1.0013542548798668,1.0042435401522536
1918-10-15,7.86,0.59,1.038,16.0,0.045175,1.019108280254777,1.0486956194050168,1.004238805642178
1918-11-15,8.06,0.58,1.014,16.3,0.045116666666666666,1.01875,1.0314419841014277,1.004234071179438
1918-12-15,7.9,0.57,0.99,16.5,0.04505833333333333,1.0122699386503067,0.986161541602538,1.004229336764054
1919-01-15,7.85,0.5667,0.985,16.5,0.045,1.0,0.9996868096428282,1.004224602396046
1919-02-15,7.88,0.5633,0.98,16.2,0.045391666666666663,0.9818181818181818,1.0097787203487558,1.0006017304889985
1919-03-15,8.12,0.56,0.975,16.4,0.04578333333333333,1.0123456790123457,1.0362039792286597,1.000640062760369
1919-04-15,8.39,0.5567,0.97,16.7,0.046174999999999994,1.0182926829268293,1.0387806316065535,1.000678380767344
1919-05-15,8.97,0.5533,0.965,16.9,0.046566666666666666,1.0119760479041915,1.0742701989902332,1.0007166845507662
1919-06-15,9.21,0.55,0.96,16.9,0.04695833333333333,1.0,1.031732327688991,1.0007549741513528
1919-07-15,9.51,0.5467,0.955,17.4,0.047349999999999996,1.029585798816568,1.0373638612307061,1.0007932496096954
1919-08-15,8.87,0.5433,0.95,17.7,0.04774166666666666,1.017241379310345,0.9378067026105553,1.000831510966261
1919-09-15,9.01,0.54,0.945,17.8,0.04813333333333333,1.0056497175141244,1.0207779906329808,1.000869758261392
1919-10-15,9.47,0.5367,0.94,18.1,0.04852499999999999,1.0168539325842696,1.0557771928878743,1.0009079915353065
1919-11-15,9.19,0.5333,0.935,18.5,0.048916666666666664,1.022099447513812,0.9752688184707141,1.0009462108280986
1919-12-15,8.92,0.53,0.93,18.9,0.04930833333333333,1.0216216216216216,0.9755716594205374,1.0009844161797403
1920-01-15,8.83,0.5283,0.9192,19.3,0.049699999999999994,1.0211640211640214,0.9948961576159546,1.0010226076300792
1920-02-15,8.1,0.5267,0.9083,19.5,0.0498,1.0103626943005182,0.9227460175980686,1.0033540058933785
1920-03-15,8.67,0.525,0.8975,19.7,0.0499,1.0102564102564102,1.07541650647187,1.0033627003882541
1920-04-15,8.6,0.5233,0.8867,20.3,0.05,1.0304568527918783,0.9969969186717094,1.0033713946527585
1920-05-15,8.06,0.5217,0.8758,20.6,0.0501,1.0147783251231528,0.942603222921115,1.0033800886870603
1920-06-15,7.92,0.52,0.865,20.9,0.050199999999999995,1.0145631067961163,0.9881016534242341,1.0033887824913272
1920-07-15,7.91,0.5183,0.8542,20.8,0.05029999999999999,0.9952153110047848,1.0041977614322748,1.0033974760657274
1920-08-15,7.6,0.5167,0.8433,20.3,0.05039999999999999,0.9759615384615384,0.9664746725774612,1.0034061694104284
1920-09-15,7.87,0.515,0.8325,20.0,0.050499999999999996,0.9852216748768473,1.0409795135870172,1.003414862525598
1920-10-15,7.88,0.5133,0.8217,19.9,0.050600000000000006,0.9949999999999999,1.0066989475228814,1.0034235554114042
1920-11-15,7.48,0.5117,0.8108,19.8,0.050699999999999995,0.9949748743718594,0.9549393362559607,1.003432248068014
1920-12-15,6.81,0.51,0.8,19.4,0.05079999999999999,0.9797979797979797,0.9166686298067483,1.0034409404955946
1921-01-15,7.11,0.5058,0.7575,19.0,0.0509,0.9793814432989691,1.0499811334783176,1.0034496326943136
1921-02-15,7.06,0.5017,0.715,18.4,0.05024166666666666,0.9684210526315788,0.9988895114410139,1.0094166102536604
1921-03-15,6.88,0.4975,0.6725,18.3,0.04958333333333333,0.9945652173913044,0.9805301698344203,1.009377395755908
1921-04-15,6.91,0.4933,0.63,18.1,0.048925,0.9890710382513661,1.0103095726898441,1.009338247140813
1921-05-15,7.12,0.4892,0.5875,17.7,0.04826666666666666,0.9779005524861877,1.0361163934914932,1.009299164726094
1921-06-15,6.55,0.485,0.545,17.6,0.047608333333333336,0.9943502824858759,0.9261143036852789,1.0092601488311195
1921-07-15,6.53,0.4808,0.5025,17.7,0.046950000000000006,1.0056818181818181,1.0030823484485387,1.0092211997769156
1921-08-15,6.45,0.4767,0.46,17.7,0.04629166666666666,1.0,0.993907766183506,1.009182317886176
1921-09-15,6.61,0.4725,0.4175,17.5,0.04563333333333333,0.9887005649717514,1.0307630850602212,1.0091435034832696
1921-10-15,6.7,0.4683,0.375,17.5,0.044974999999999994,1.0,1.019440360602434,1.0091047568942517
1921-11-15,7.06,0.4642,0.3325,17.4,0.044316666666666664,0.9942857142857142,1.05921056896819,1.0090660784468715
1921-12-15,7.31,0.46,0.29,17.3,0.04365833333333333,0.9942528735632186,1.040654722920857,1.009027468470582
1922-01-15,7.3,0.4642,0.3233,16.9,0.043,0.9768786127167629,1.0039310977019034,1.0089889272965487
1922-02-15,7.46,0.4683,0.3567,16.9,0.04305,1.0,1.027149041463146,1.0031770428820859
1922-03-15,7.74,0.4725,0.39,16.7,0.043100000000000006,0.9881656804733728,1.0426207213666687,1.003181303840806
1922-04-15,8.21,0.4767,0.4233,16.7,0.043149999999999994,1.0,1.0655621256613383,1.0031855647692602
1922-05-15,8.53,0.4808,0.4567,16.7,0.0432,1.0,1.0436740048140378,1.0031898256674596
1922-06-15,8.45,0.485,0.49,16.7,0.043250000000000004,1.0,0.9954043739348997,1.0031940865354156
1922-07-15,8.51,0.4892,0.5233,16.8,0.0433,1.005988023952096,1.0118910343325058,1.003198347373139
1922-08-15,8.83,0.4933,0.5567,16.6,0.04335,0.9880952380952381,1.042258350600342,1.0032026081806409
1922-09-15,9.06,0.4975,0.59,16.6,0.0434,1.0,1.030623540100517,1.0032068689579323
1922-10-15,9.26,0.5017,0.6233,16.7,0.043449999999999996,1.006024096385542,1.0265899939925334,1.0032111297050248
1922-11-15,8.8,0.5058,0.6567,16.8,0.0435,1.005988023952096,0.9551137468093464,1.0032153904219288
1922-12-15,8.78,0.51,0.69,16.9,0.04355,1.005952380952381,1.0025678194243113,1.0032196511086557
1923-01-15,8.9,0.5117,0.7142,16.8,0.0436,0.9940828402366865,1.0184586244699823,1.0032239117652164
1923-02-15,9.28,0.5133,0.7383,16.8,0.04335,1.0,1.047306004213483,1.0056619590967957
1923-03-15,9.43,0.515,0.7625,16.8,0.0431,1.0,1.0207148712229253,1.0056434807959702
1923-04-15,9.1,0.5167,0.7867,16.9,0.04285,1.005952380952381,0.9697369872086202,1.0056250062783691
1923-05-15,8.67,0.5183,0.8108,16.9,0.0426,1.0,0.9577289905404093,1.005606535550935
1923-06-15,8.34,0.52,0.835,17.0,0.04234999999999999,1.0059171597633136,0.9671335595883155,1.005588068620623
1923-07-15,8.06,0.5217,0.8592,17.2,0.0421,1.011764705882353,0.971820779108723,1.005569605494403
1923-08-15,8.1,0.5233,0.8833,17.1,0.04185,0.994186046511628,1.0103465240122944,1.0055511461792581
1923-09-15,8.15,0.525,0.9075,17.2,0.0416,1.0058479532163742,1.011540937665682,1.0055326906821853
1923-10-15,8.03,0.5267,0.9317,17.3,0.04135,1.005813953488372,0.9907420345992913,1.005514239010195
1923-11-15,8.27,0.5283,0.9558,17.3,0.0411,1.0,1.0352113785818298,1.005495791170312
1923-12-15,8.55,0.53,0.98,17.3,0.04085,1.0,1.0390230076063465,1.0054773471695746
1924-01-15,8.83,0.5317,0.9758,17.3,0.0406,1.0,1.037766469306524,1.0054589070150355
1924-02-15,8.87,0.5333,0.9717,17.2,0.04043333333333333,0.9942196531791907,1.0095403457857572,1.0047542252941093
1924-03-15,8.7,0.535,0.9675,17.1,0.040266666666666666,0.994186046511628,0.9859587939025601,1.00474140261019
1924-04-15,8.5,0.5367,0.9633,17.0,0.0401,0.9941520467836257,0.982273258958756,1.0047285810707762
1924-05-15,8.47,0.5383,0.9592,17.0,0.039933333333333335,1.0,1.0017667314859828,1.0047157606772699
1924-06-15,8.63,0.54,0.955,17.0,0.039766666666666665,1.0,1.0241045691904218,1.004702941431075
1924-07-15,9.03,0.5417,0.9508,17.1,0.039599999999999996,1.0058823529411764,1.051349019212812,1.0046901233335968
1924-08-15,9.34,0.5433,0.9467,17.0,0.03943333333333333,0.9941520467836257,1.0391774414810493,1.0046773063862429
1924-09-15,9.25,0.545,0.9425,17.1,0.039266666666666665,1.0058823529411764,0.9952739356058414,1.0046644905904216
1924-10-15,9.13,0.5467,0.9383,17.2,0.0391,1.0058479532163742,0.9920169868663846,1.0046516759475448
1924-11-15,9.64,0.5483,0.9342,17.2,0.038933333333333334,1.0,1.0605996022945043,1.0046388624590255
1924-12-15,10.16,0.55,0.93,17.3,0.03876666666666667,1.005813953488372,1.058453063569336,1.0046260501262774
1925-01-15,10.58,0.5542,0.9567,17.3,0.038599999999999995,1.0,1.0457037370564974,1.0046132389507183
1925-02-15,10.67,0.5583,0.9833,17.2,0.038450000000000005,0.9942196531791907,1.0128669723957955,1.0044619555616217
1925-03-15,10.39,0.5625,1.01,17.3,0.0383,1.005813953488372,0.9782697501292156,1.0044503302464867
1925-04-15,10.28,0.5667,1.037,17.2,0.038149999999999996,0.9942196531791907,0.9940067686116926,1.0044387057778408
1925-05-15,10.61,0.5708,1.063,17.3,0.038,1.005813953488372,1.0365843592724482,1.004427082156618
1925-06-15,10.8,0.575,1.09,17.5,0.03785,1.0115606936416184,1.0223443627023192,1.0044154593837535
1925-07-15,11.1,0.5792,1.117,17.7,0.0377,1.0114285714285713,1.032126126126126,1.0044038374601838
1925-08-15,11.25,0.5833,1.143,17.7,0.03755,1.0,1.0178342542542544,1.004392216386846
1925-09-15,11.51,0.5875,1.17,17.7,0.0374,1.0,1.0273646587508447,1.0043805961646788
1925-10-15,11.89,0.5917,1.197,17.7,0.03725,1.0,1.0371618120979138,1.0043689767946216
1925-11-15,12.26,0.5958,1.223,18.0,0.0371,1.0169491525423728,1.0351683423497338,1.0043573582776149
1925-12-15,12.46,0.6,1.25,17.9,0.036950000000000004,0.9944444444444444,1.0203260547945925,1.004345740614601
1926-01-15,12.65,0.6075,1.249,17.9,0.0368,1.0,1.0192507724322575,1.0043341238065224
1926-02-15,12.67,0.615,1.248,17.9,0.03651666666666667,1.0,1.0056260158289945,1.0054402968180527
1926-03-15,11.81,0.6225,1.248,17.8,0.03623333333333333,0.9944134078212292,0.9365155895068391,1.00541984704095
1926-04-15,11.48,0.63,1.247,17.9,0.03595,1.0056179775280898,0.976630749055162,1.00539940305604
1926-05-15,11.56,0.6375,1.246,17.8,0.035666666666666666,0.9944134078212292,1.0115642293502767,1.005378964875415
1926-06-15,12.11,0.645,1.245,17.7,0.035383333333333336,0.99438202247191,1.05201633526583,1.0053585325111942
1926-07-15,12.62,0.6525,1.244,17.5,0.0351,0.9887005649717514,1.0464225924927468,1.0053381059755246
1926-08-15,13.12,0.66,1.243,17.4,0.03481666666666666,0.9942857142857142,1.0438117245177998,1.0053176852805792
1926-09-15,13.32,0.6675,1.242,17.5,0.03453333333333333,1.0057471264367817,1.0194199534900756,1.005297270438559
1926-10-15,13.02,0.675,1.242,17.6,0.034249999999999996,1.0057142857142858,0.9817977539751732,1.005276861461693
1926-11-15,13.19,0.6825,1.241,17.7,0.033966666666666666,1.0056818181818181,1.0173688144092776,1.0052564583622363
1926-12-15,13.49,0.69,1.24,17.7,0.03368333333333333,1.0,1.0270069200165681,1.0052360611524727
1927-01-15,13.4,0.6967,1.229,17.5,0.0334,0.9887005649717514,0.9976611028438238,1.0052156698447128
1927-02-15,13.66,0.7033,1.218,17.4,0.03339166666666666,0.9942857142857142,1.0236934926392927,1.0028541809859757
1927-03-15,13.87,0.71,1.208,17.3,0.033383333333333334,0.9942528735632186,1.0196391543450778,1.0028534893296104
1927-04-15,14.21,0.7167,1.197,17.3,0.033375,1.0,1.0287163641778718,1.0028527976733954
1927-05-15,14.7,0.7233,1.186,17.4,0.03336666666666667,1.005780346820809,1.038583098756744,1.002852106017331
1927-06-15,14.89,0.73,1.175,17.6,0.03335833333333334,1.0114942528735633,1.0170106860742956,1.0028514143614171
1927-07-15,15.22,0.7367,1.164,17.3,0.03335,0.9829545454545454,1.026196143231118,1.002850722705654
1927-08-15,16.03,0.7433,1.153,17.2,0.033341666666666665,0.9942196531791907,1.0570835570569748,1.0028500310500412
1927-09-15,16.94,0.75,1.143,17.3,0.03333333333333333,1.005813953488372,1.060458051277821,1.0028493393945788
