"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,"Cyclically ",,,,,,,
"Robert J. Shiller ",,,,,,,,,,,,Adjusted,,Adjusted,,,,,,,
,,,,,,,,,,,,Price,,"Total Return Price",,,,,,,
,,,,"  Consumer",,,,,Real,,Real,Earnings,,Earnings,,,Monthly,Real,,,
,S&P,,,Price,,Long,,,Total,,TR,Ratio,,Ratio,,Excess,Total,Total,"10 Year","10 Year","Real 10 Year"
,Comp.,Dividend,Earnings,Index,"Date  ",Interest,Real,Real,Return,Real,Scaled,"P/E10 or",,"TR P/E10 or",,CAPE,Bond,Bond,"Annualized Stock","Annualized Bonds ","Excess Annualized "
Date,P,D,E,CPI,Fraction,"Rate GS10",Price,Dividend,Price,Earnings,Earnings,CAPE,,"TR CAPE",,Yield,Returns,Returns,"Real Return","Real Return",Returns
1871.01,4.44,0.26,0.4,12.46406116,1871.0416666666667,5.32,115.65601784964284,6.772649693898003,115.65601784964284,10.41946106753539,10.41946106753539,NA,,NA,,,1.0041769357097787,1,0.13060944596425683,0.09250367635209922,0.038105769612157614
1871.02,4.5,0.26,0.4,12.84464132,1871.125,5.323333333333333,113.74579979318565,6.5719795436062824,114.29346475515284,10.110737759394281,10.15941908934692,NA,,NA,,,1.0041797523411402,0.974423686137471,0.1308584817139511,0.09463463434450947,0.03622384736944162
1871.03,4.61,0.26,0.4,13.0349719,1871.2083333333333,5.326666666666667,114.82479068481919,6.476018563568978,115.91991740425728,9.963105482413813,10.058127323579807,NA,,NA,,,1.0041825689642252,0.9642089857885741,0.13095087292935137,0.0961859956344644,0.034764877294886976
1871.04,4.74,0.26,0.4,12.55922645,1871.2916666666665,5.33,122.53503717977789,6.72133115332115,124.26915230224981,10.340509466647923,10.486848295548507,NA,,NA,,,1.0041853855790357,1.004919008380089,0.12205603761969885,0.09097190623902263,0.031084131380676228
1871.05,4.86,0.26,0.4,12.27381157,1871.3749999999998,5.333333333333334,128.5587538150547,6.877628804920621,130.95936328703513,10.580967392185572,10.77854841868602,NA,,NA,,,1.0041882021855737,1.0325911467539233,0.1226380989022473,0.08948843719041011,0.0331496617118372
1871.06,4.82,0.26,0.4,12.08348099,1871.458333333333,5.336666666666667,129.50895865976779,6.985960425630627,132.52034579198377,10.74763142404712,10.997539069874172,NA,,NA,,,1.0041910187838414,1.0532486237736511,0.12309279994112066,0.08772491101954372,0.03536788892157694
1871.07,4.73,0.26,0.4,12.08348099,1871.5416666666663,5.34,127.0907415893572,6.985960425630627,130.6415995342136,10.74763142404712,11.047915394013835,NA,,NA,,,1.0041938353738404,1.0576628085399415,0.12002181566560743,0.08658085614998545,0.03344095951562198
1871.08,4.79,0.26,0.4,11.8932314,1871.6249999999995,5.343333333333334,130.76167676347404,7.097711056054958,135.02310047140872,10.919555470853783,11.275415488217847,NA,,NA,,,1.004196651955573,1.0790882870419878,0.11193301028006641,0.08266861094518951,0.0292643993348769
1871.09,4.84,0.26,0.4,12.17864628,1871.7083333333328,5.346666666666668,129.03014373449722,6.931371357638279,133.8315763868152,10.66364824252043,11.060460858414478,NA,,NA,,,1.0041994685290414,1.0582215453478223,0.11002820544053615,0.08104790478423318,0.02898030065630297
1871.1,4.59,0.26,0.4,12.36889587,1871.791666666666,5.3500000000000005,120.48322628493435,6.824757915922207,125.5565067370091,10.499627562957242,10.941743506493168,NA,,NA,,,1.0042022850942474,1.046320345645266,0.1147652576791014,0.08165265212472672,0.033112605554374674
1871.11,4.64,0.26,0.4,12.36889587,1871.8749999999993,5.3533333333333335,121.795679730304,6.824757915922207,127.51690244858914,10.499627562957242,10.992836417981822,NA,,NA,,,1.004205101651193,1.050717282037579,0.11526991934606379,0.08259325022901964,0.032676669117044144
1871.12,4.74,0.26,0.4,12.65439174,1871.9583333333326,5.3566666666666665,121.61353240989519,6.670784478179904,127.90821040916425,10.262745351046007,10.793941806680529,NA,,NA,,,1.0042079181998806,1.031330727999685,0.11213517395572414,0.08499917774721588,0.027135996208508262
1872.01,4.86,0.2633,0.4025,12.65439174,1872.0416666666658,5.36,124.69235601520899,6.755452127326033,131.73848563402237,10.326887509490044,10.91044042545144,NA,,NA,,,1.0030599998857486,1.0356704833401311,0.10768446401001142,0.0849309891814114,0.022753474828600018
1872.02,4.88,0.2667,0.405,12.65439174,1872.124999999999,5.378333333333333,125.2054932827613,6.842685462809926,132.88306537803402,10.391029667934083,11.028205220922906,NA,,NA,,,1.0030764483003818,1.038839634900825,0.10375207603565939,0.0839098290029967,0.019842247032662685
1872.03,5.04,0.27,0.4075,12.84464132,1872.2083333333323,5.3966666666666665,127.39529576836793,6.82474798759114,135.81074937975734,10.300314092382923,10.980730232589508,NA,,NA,,,1.0030928953450977,1.0266013661348654,0.10166592292535204,0.08551458849815541,0.01615133442719663
1872.04,5.18,0.2733,0.41,13.13013719,1872.2916666666656,5.415000000000001,128.08708208173718,6.757953577787407,137.14859767502435,10.138166728477266,10.85539093566795,NA,,NA,,,1.0031093410217495,1.0073855331848895,0.10007866793276299,0.08688549793064304,0.013193170002119947
1872.05,5.18,0.2767,0.4125,13.13013719,1872.3749999999989,5.433333333333334,128.08708208173718,6.842026179925999,137.7591030961421,10.199984818285055,10.970198846941818,NA,,NA,,,1.0031257853321864,1.0105178383479383,0.09776066372272152,0.08587668085729061,0.011883982865430909
